id,brand,model,year,category,rating,displacement_ccm,power_hp,engine_cylinder,fuel_capacity_lts,dry_weight_kg,seat_height_mm
571,ajs,stellar 350,2012,Custom / cruiser,2.9,320.0,23.0,Twin,8.0,170.0,710.0
573,ajs,tempest roadster 125,2018,Classic,Unknown,124.0,9.9,Single cylinder,16.0,124.0,780.0
574,ajs,tempest roadster 125,2020,Allround,Unknown,124.0,9.5,Single cylinder,16.0,124.0,780.0
575,ajs,tempest roadster 125,2022,Allround,Unknown,124.0,9.5,Single cylinder,16.0,126.0,780.0
576,ajs,tempest scrambler 125,2018,Allround,Unknown,124.0,9.9,Single cylinder,16.0,124.0,780.0
577,ajs,tempest scrambler 125,2020,Allround,Unknown,124.0,9.9,Single cylinder,16.0,124.0,780.0
578,ajs,tempest scrambler 125,2022,Allround,Unknown,124.0,9.9,Single cylinder,16.0,124.0,780.0
579,ajs,tn 12,2015,Naked bike,Unknown,124.0,10.2,Single cylinder,18.0,153.0,820.0
580,ajs,tn 12,2016,Naked bike,Unknown,124.0,10.2,Single cylinder,18.0,153.0,820.0
581,ajs,tn25 250,2016,Naked bike,3.3,223.0,16.1,Single cylinder,12.5,134.0,820.0
584,alfer,vr 2000 enduro,2010,Enduro / offroad,2.8,249.8,Unknown,Single cylinder,9.5,103.0,920.0
586,alfer,vr 2000 supermotard,2010,Super motard,Unknown,249.8,Unknown,Single cylinder,9.5,103.0,920.0
590,alligator,a-6,2011,Custom / cruiser,Unknown,710.0,Unknown,Single cylinder,12.49,145.2,Unknown
591,alligator,a-6,2012,Custom / cruiser,Unknown,710.0,70.0,Single cylinder,12.49,145.2,Unknown
592,alligator,a-6,2013,Custom / cruiser,Unknown,710.0,70.0,Single cylinder,12.49,145.2,Unknown
593,alligator,a-6,2014,Prototype / concept model,Unknown,710.0,70.0,Single cylinder,12.49,145.2,Unknown
594,alligator,a-6,2015,Prototype / concept model,Unknown,710.0,70.0,Single cylinder,12.49,145.2,Unknown
595,alligator,a-6,2017,Prototype / concept model,Unknown,710.0,70.0,Single cylinder,12.49,145.2,Unknown
604,alta,redshift ex,2018,Enduro / offroad,Unknown,Unknown,42.0,Electric,Unknown,124.7,970.0
605,alta,redshift ex,2019,Enduro / offroad,Unknown,Unknown,50.0,Electric,Unknown,124.7,927.0
606,alta,redshift mx,2018,Cross / motocross,Unknown,Unknown,42.0,Electric,Unknown,120.2,940.0
607,alta,redshift mxr,2018,Cross / motocross,3.2,Unknown,50.0,Electric,Unknown,117.5,953.0
608,alta,redshift sm,2018,Super motard,Unknown,Unknown,42.0,Electric,Unknown,128.4,902.0
623,american ironhorse,slammer base,2010,Custom / cruiser,Unknown,1917.4,110.0,V2,13.24,320.0,635.0
628,american ironhorse,texas chopper base,2010,Custom / cruiser,3.4,1819.1,110.0,V2,13.0,317.0,643.0
657,aprilia,atlantic 300,2010,Scooter,3.4,278.3,22.0,Single cylinder,15.0,Unknown,Unknown
658,aprilia,atlantic 300,2011,Scooter,3.0,278.3,22.0,Single cylinder,9.5,Unknown,Unknown
659,aprilia,atlantic 300,2012,Scooter,3.1,278.3,22.4,Single cylinder,9.5,Unknown,790.0
660,aprilia,atlantic 300,2013,Scooter,3.4,278.3,22.4,Single cylinder,9.5,Unknown,790.0
671,aprilia,caponord 1200,2013,Sport touring,3.3,1197.0,128.0,V2,24.0,Unknown,840.0
672,aprilia,caponord 1200,2015,Sport touring,3.4,1197.0,125.0,V2,24.0,Unknown,840.0
673,aprilia,caponord 1200,2016,Sport touring,3.4,1197.0,125.0,V2,24.0,Unknown,840.0
674,aprilia,caponord 1200,2017,Sport touring,3.6,1197.0,125.0,V2,24.0,Unknown,840.0
675,aprilia,caponord 1200,2018,Sport touring,3.4,1197.0,125.0,V2,24.0,Unknown,840.0
676,aprilia,caponord 1200 abs,2014,Sport touring,3.5,1197.0,125.0,V2,24.0,Unknown,840.0
677,aprilia,caponord 1200 rally,2015,Sport touring,3.6,1197.0,125.0,V2,24.0,Unknown,840.0
678,aprilia,caponord 1200 rally,2016,Sport touring,3.5,1197.0,125.0,V2,24.0,Unknown,840.0
679,aprilia,caponord 1200 rally,2017,Sport touring,Unknown,1197.0,125.0,V2,24.0,Unknown,840.0
680,aprilia,caponord 1200 rally,2018,Sport touring,Unknown,1197.0,125.0,V2,24.0,Unknown,840.0
681,aprilia,caponord 1200 travel pack,2015,Sport touring,3.5,1197.0,125.0,V2,24.0,Unknown,840.0
682,aprilia,caponord 1200 travel pack,2016,Sport touring,Unknown,1197.0,125.0,V2,24.0,Unknown,840.0
683,aprilia,caponord 1200 travel pack,2017,Sport touring,3.4,1197.0,125.0,V2,24.0,Unknown,840.0
684,aprilia,caponord 1200 travel pack,2018,Sport touring,Unknown,1197.0,125.0,V2,24.0,Unknown,840.0
696,aprilia,dorsoduro 1200,2011,Super motard,3.5,1197.0,128.0,V2,15.0,Unknown,870.0
697,aprilia,dorsoduro 1200,2012,Super motard,3.7,1197.0,128.0,V2,15.0,Unknown,870.0
698,aprilia,dorsoduro 1200,2015,Sport touring,3.7,1197.0,130.0,V2,15.0,212.0,870.0
699,aprilia,dorsoduro 1200 abs,2011,Super motard,3.5,1197.0,128.0,V2,15.0,Unknown,870.0
700,aprilia,dorsoduro 1200 abs,2012,Super motard,3.4,1197.0,130.0,V2,15.0,Unknown,870.0
701,aprilia,dorsoduro 1200 abs,2013,Super motard,2.8,1197.0,130.0,V2,15.0,Unknown,870.0
702,aprilia,dorsoduro 1200 atc abs,2014,Sport touring,Unknown,1197.0,125.0,V2,15.0,Unknown,840.0
705,aprilia,dorsoduro 750,2010,Super motard,3.5,749.9,90.3,V2,12.0,186.0,870.0
706,aprilia,dorsoduro 750,2011,Super motard,3.8,749.9,90.3,V2,12.0,186.0,870.0
707,aprilia,dorsoduro 750,2012,Super motard,2.8,749.9,90.3,V2,12.0,186.0,870.0
708,aprilia,dorsoduro 750,2013,Super motard,2.8,749.9,90.3,V2,12.0,186.0,870.0
710,aprilia,dorsoduro 750 abs,2010,Super motard,Unknown,749.9,90.3,V2,12.0,191.0,870.0
711,aprilia,dorsoduro 750 abs,2011,Super motard,3.1,749.9,90.3,V2,12.0,190.0,870.0
712,aprilia,dorsoduro 750 abs,2012,Super motard,3.3,749.9,90.3,V2,12.0,190.0,870.0
713,aprilia,dorsoduro 750 abs,2013,Super motard,3.3,749.9,90.3,V2,12.0,190.0,870.0
714,aprilia,dorsoduro 750 abs,2014,Super motard,3.4,749.9,90.3,V2,12.0,186.0,870.0
715,aprilia,dorsoduro 750 abs,2015,Super motard,3.7,749.9,92.0,V2,12.0,186.0,870.0
716,aprilia,dorsoduro 750 abs,2016,Super motard,3.3,749.9,92.0,V2,12.0,186.0,870.0
717,aprilia,dorsoduro 750 abs,2017,Super motard,3.4,749.9,92.0,V2,12.0,186.0,870.0
718,aprilia,dorsoduro 750 factory,2010,Super motard,3.3,749.9,90.3,V2,12.0,185.0,870.0
719,aprilia,dorsoduro 750 factory,2011,Super motard,3.1,749.9,90.3,V2,12.0,185.0,870.0
720,aprilia,dorsoduro 750 factory,2012,Super motard,3.4,749.9,90.3,V2,12.0,185.0,870.0
721,aprilia,dorsoduro 750 factory,2013,Super motard,Unknown,749.9,90.3,V2,12.0,185.0,870.0
722,aprilia,dorsoduro 750 factory abs,2012,Super motard,3.2,749.9,90.3,V2,12.0,185.0,870.0
723,aprilia,dorsoduro 750 factory abs,2013,Super motard,Unknown,749.9,90.3,V2,12.0,185.0,870.0
724,aprilia,dorsoduro 900,2017,Super motard,3.2,900.0,95.2,V2,12.0,186.0,870.0
1719,ariel,ace,2020,Sport,Unknown,1237.0,173.0,V4,12.0,Unknown,745.0
725,aprilia,dorsoduro 900,2018,Super motard,3.5,900.0,95.2,V2,12.0,186.0,870.0
726,aprilia,dorsoduro 900,2019,Super motard,3.1,896.0,95.2,V2,12.0,186.0,870.0
727,aprilia,dorsoduro 900,2020,Super motard,Unknown,896.1,95.2,V2,12.0,186.0,870.0
728,aprilia,dorsoduro 900,2021,Super motard,Unknown,896.1,95.2,V2,12.0,195.0,870.0
729,aprilia,dorsoduro 900,2022,Super motard,Unknown,896.1,95.2,V2,12.0,195.0,870.0
741,aprilia,etx 150,2016,Allround,2.9,149.0,Unknown,Single cylinder,18.0,Unknown,Unknown
742,aprilia,etx 150,2020,Allround,Unknown,149.0,Unknown,Single cylinder,18.0,Unknown,Unknown
763,aprilia,mana 850,2010,Naked bike,3.4,839.3,75.1,V2,16.0,185.0,800.0
764,aprilia,mana 850,2011,Naked bike,3.2,839.3,75.1,V2,16.0,185.0,800.0
765,aprilia,mana 850,2012,Naked bike,3.3,839.3,75.1,V2,16.0,Unknown,800.0
767,aprilia,mana 850 abs,2011,Naked bike,3.5,839.3,75.1,V2,16.0,189.0,800.0
1720,ariel,ace,2021,Sport,Unknown,1237.0,173.0,V4,12.0,Unknown,745.0
768,aprilia,mana 850 abs,2012,Naked bike,3.3,839.3,75.1,V2,16.0,189.0,800.0
770,aprilia,mana 850 gt,2016,Allround,3.2,839.3,76.1,V2,16.0,189.0,800.0
771,aprilia,mana 850 gt abs,2010,Naked bike,3.7,839.3,75.1,V2,16.0,185.0,800.0
772,aprilia,mana 850 gt abs,2012,Allround,3.6,839.3,75.1,V2,16.0,189.0,800.0
773,aprilia,mana 850 gt abs,2013,Allround,3.7,839.3,75.1,V2,16.0,189.0,800.0
774,aprilia,mana 850 gt abs,2014,Allround,3.4,839.3,75.1,V2,16.0,189.0,800.0
775,aprilia,mana 850 gt abs,2015,Allround,3.3,839.3,75.1,V2,16.0,189.0,800.0
780,aprilia,mojito 125,2013,Scooter,Unknown,124.0,Unknown,Single cylinder,8.0,Unknown,775.0
781,aprilia,mojito 125,2016,Scooter,Unknown,124.0,9.8,Single cylinder,8.0,115.0,775.0
800,aprilia,mxv 4.5,2010,Cross / motocross,3.0,449.0,Unknown,V2,7.4,Unknown,960.0
801,aprilia,mxv 4.5,2011,Cross / motocross,3.0,449.0,Unknown,V2,7.4,Unknown,960.0
802,aprilia,mxv 4.5,2012,Cross / motocross,Unknown,449.0,Unknown,V2,7.4,Unknown,960.0
803,aprilia,mxv 4.5,2013,Cross / motocross,Unknown,449.0,Unknown,V2,7.4,Unknown,960.0
822,aprilia,pegaso 650,2010,Super motard,3.3,660.0,48.0,Single cylinder,16.0,Unknown,780.0
823,aprilia,pegaso 650,2011,Super motard,3.5,660.0,48.0,Single cylinder,16.0,Unknown,780.0
824,aprilia,pegaso 650,2012,Super motard,2.7,660.0,48.0,Single cylinder,16.0,Unknown,780.0
829,aprilia,pegaso 650 factory,2010,Super motard,3.3,660.0,48.0,Single cylinder,16.0,Unknown,780.0
830,aprilia,pegaso 650 factory,2011,Super motard,3.2,660.0,48.0,Single cylinder,16.0,Unknown,780.0
831,aprilia,pegaso 650 factory,2012,Super motard,3.1,660.0,48.0,Single cylinder,16.0,Unknown,780.0
832,aprilia,pegaso 650 factory,2013,Super motard,3.4,660.0,48.0,Single cylinder,16.0,Unknown,780.0
841,aprilia,pegaso 650 trail,2010,Super motard,3.4,660.0,48.0,Single cylinder,16.0,Unknown,820.0
842,aprilia,pegaso 650 trail,2011,Super motard,3.3,660.0,48.0,Single cylinder,16.0,Unknown,820.0
843,aprilia,pegaso 650 trail,2012,Super motard,3.4,660.0,48.0,Single cylinder,16.0,Unknown,820.0
860,aprilia,rs 125,2010,Sport,3.4,124.8,Unknown,Single cylinder,14.0,Unknown,Unknown
861,aprilia,rs 125,2011,Sport,3.3,124.8,Unknown,Single cylinder,14.0,Unknown,805.0
862,aprilia,rs 125,2013,Sport,3.4,124.8,28.2,Single cylinder,14.5,Unknown,805.0
863,aprilia,rs 125,2019,Sport,Unknown,124.2,28.2,Single cylinder,14.5,Unknown,820.0
864,aprilia,rs 125,2020,Sport,Unknown,124.2,28.2,Single cylinder,14.5,Unknown,820.0
865,aprilia,rs 125,2021,Sport,Unknown,124.2,28.2,Single cylinder,14.5,Unknown,820.0
866,aprilia,rs 125,2022,Sport,Unknown,124.2,14.8,Single cylinder,14.5,Unknown,820.0
867,aprilia,rs 125 gp replica,2020,Sport,3.0,124.2,15.0,Single cylinder,14.5,Unknown,820.0
868,aprilia,rs 125 gp replica,2021,Sport,3.3,124.2,15.0,Single cylinder,14.5,129.0,820.0
869,aprilia,rs 125 gp replica,2022,Sport,Unknown,124.2,15.0,Single cylinder,14.5,Unknown,820.0
872,aprilia,rs 125 replica alitalia,2011,Sport,3.1,124.8,Unknown,Single cylinder,14.0,Unknown,805.0
873,aprilia,rs 125 replica gp,2018,Sport,2.7,124.8,15.0,Single cylinder,14.5,Unknown,820.0
874,aprilia,rs 125 replica gp,2019,Sport,Unknown,124.2,15.0,Single cylinder,14.5,Unknown,820.0
875,aprilia,rs 125 replica sbk,2010,Sport,3.4,124.8,Unknown,Single cylinder,14.0,Unknown,805.0
892,aprilia,rs 50,2010,Sport,3.7,49.9,Unknown,Single cylinder,13.0,Unknown,Unknown
893,aprilia,rs 50,2011,Sport,3.1,49.9,Unknown,Single cylinder,13.0,Unknown,Unknown
894,aprilia,rs 50,2012,Sport,3.6,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
895,aprilia,rs 50,2013,Sport,2.0,49.9,Unknown,Single cylinder,13.0,Unknown,820.0
896,aprilia,rs 50,2019,Sport,Unknown,50.0,Unknown,Single cylinder,14.5,Unknown,820.0
897,aprilia,rs 50,2020,Sport,3.4,50.0,Unknown,Single cylinder,14.5,Unknown,820.0
898,aprilia,rs 50,2021,Sport,2.7,50.0,Unknown,Single cylinder,14.5,Unknown,820.0
900,aprilia,rs 50 replica alitalia,2011,Sport,3.3,49.9,Unknown,Single cylinder,13.0,Unknown,Unknown
901,aprilia,rs 50 replica sbk,2010,Sport,2.9,49.9,Unknown,Single cylinder,13.0,Unknown,Unknown
903,aprilia,rs 660,2020,Prototype / concept model,Unknown,660.0,100.0,Twin,Unknown,169.0,Unknown
904,aprilia,rs 660,2021,Sport,3.5,659.0,100.0,Twin,15.0,169.0,820.0
905,aprilia,rs 660,2022,Sport,Unknown,659.0,100.0,Twin,15.0,169.0,820.0
906,aprilia,rs 660 35kw,2021,Sport,Unknown,659.0,46.9,Twin,15.0,169.0,820.0
907,aprilia,rs 660 35kw,2022,Sport,Unknown,659.0,46.9,Twin,15.0,169.0,820.0
908,aprilia,rs 660 limited,2022,Sport,Unknown,659.0,100.0,Twin,15.0,169.0,820.0
909,aprilia,rs-gp,2021,Sport,Unknown,999.6,255.0,V4,22.0,Unknown,840.0
910,aprilia,rs4 125,2011,Sport,3.1,124.8,16.0,Single cylinder,14.5,Unknown,820.0
911,aprilia,rs4 125,2012,Sport,3.6,124.8,16.0,Single cylinder,14.5,Unknown,820.0
912,aprilia,rs4 125,2013,Sport,3.2,124.8,16.0,Single cylinder,14.5,Unknown,820.0
913,aprilia,rs4 125,2014,Sport,3.2,124.8,15.0,Single cylinder,14.5,Unknown,820.0
914,aprilia,rs4 125,2015,Sport,3.5,124.8,15.0,Single cylinder,14.5,Unknown,820.0
915,aprilia,rs4 125,2016,Sport,3.6,124.8,15.0,Single cylinder,14.5,Unknown,820.0
916,aprilia,rs4 125,2017,Sport,Unknown,124.8,15.0,Single cylinder,14.5,Unknown,820.0
917,aprilia,rs4 125,2018,Sport,2.8,124.8,15.0,Single cylinder,14.5,Unknown,820.0
918,aprilia,rs4 125 replica,2013,Sport,Unknown,124.8,16.0,Single cylinder,14.5,Unknown,820.0
919,aprilia,rs4 125 replica,2014,Sport,Unknown,124.8,15.0,Single cylinder,14.5,Unknown,820.0
920,aprilia,rs4 125 replica,2015,Sport,2.9,124.8,15.0,Single cylinder,14.5,Unknown,820.0
921,aprilia,rs4 125 replica,2016,Sport,Unknown,124.8,15.0,Single cylinder,14.5,Unknown,820.0
922,aprilia,rs4 125 replica,2017,Sport,Unknown,124.8,15.0,Single cylinder,14.5,Unknown,820.0
923,aprilia,rs4 125 replica,2018,Sport,Unknown,124.8,15.0,Single cylinder,14.5,Unknown,820.0
924,aprilia,rs4 50,2011,Sport,3.5,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
925,aprilia,rs4 50,2012,Sport,3.7,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
926,aprilia,rs4 50,2013,Sport,3.4,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
927,aprilia,rs4 50,2015,Sport,3.4,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
928,aprilia,rs4 50,2016,Sport,3.5,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
929,aprilia,rs4 50,2017,Sport,Unknown,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
930,aprilia,rs4 50,2018,Sport,2.3,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
931,aprilia,rs4 50 replica,2014,Sport,2.9,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
932,aprilia,rs4 50 replica,2015,Sport,Unknown,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
933,aprilia,rs4 50 replica,2016,Sport,3.5,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
934,aprilia,rs4 50 replica,2017,Sport,Unknown,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
935,aprilia,rs4 50 replica,2018,Sport,3.4,49.9,Unknown,Single cylinder,14.5,Unknown,820.0
1721,ariel,ace,2022,Sport,Unknown,1237.0,173.0,V4,12.0,Unknown,745.0
966,aprilia,rsv4,2021,Sport,3.6,1099.0,217.0,V4,18.5,177.0,840.0
967,aprilia,rsv4,2022,Sport,Unknown,1099.0,217.0,V4,18.5,179.0,845.0
968,aprilia,rsv4 1100 factory,2019,Naked bike,Unknown,1078.0,217.0,V4,18.5,177.0,851.0
969,aprilia,rsv4 1100 factory,2020,Sport,Unknown,1078.0,217.0,V4,18.5,177.0,851.0
970,aprilia,rsv4 1100 factory,2021,Sport,3.9,1099.0,217.0,V4,18.5,177.0,840.0
972,aprilia,rsv4 factory,2010,Sport,3.5,999.6,177.0,V4,17.0,179.0,845.0
973,aprilia,rsv4 factory,2011,Sport,3.6,999.6,177.0,V4,17.0,179.0,845.0
974,aprilia,rsv4 factory,2012,Sport,3.1,999.6,180.0,V4,17.0,179.0,845.0
975,aprilia,rsv4 factory,2022,Sport,Unknown,1099.0,217.0,V4,18.5,177.0,840.0
976,aprilia,rsv4 factory abs,2015,Sport,Unknown,999.6,184.0,V4,17.0,181.0,840.0
977,aprilia,rsv4 factory aprc,2012,Sport,3.3,999.6,180.0,V4,17.0,179.0,845.0
978,aprilia,rsv4 factory aprc,2013,Sport,3.4,999.6,180.0,V4,17.0,179.0,845.0
979,aprilia,rsv4 factory aprc abs,2014,Sport,3.0,999.6,184.0,V4,17.0,181.0,845.0
980,aprilia,rsv4 factory aprc se,2011,Sport,3.2,999.6,177.0,V4,17.0,179.0,845.0
981,aprilia,rsv4 factory aprc se,2012,Sport,3.3,999.6,180.0,V4,17.0,179.0,845.0
982,aprilia,rsv4 fw-gp,2017,Sport,Unknown,999.6,230.0,V4,17.0,Unknown,840.0
983,aprilia,rsv4 fw-gp,2018,Sport,Unknown,999.6,250.0,V4,17.0,Unknown,840.0
984,aprilia,rsv4 r,2010,Sport,3.1,999.6,180.0,V4,17.0,184.0,845.0
985,aprilia,rsv4 r,2012,Sport,3.4,999.6,180.0,V4,17.0,184.0,845.0
986,aprilia,rsv4 r abs,2015,Sport,3.0,999.6,184.0,V4,18.5,186.0,845.0
987,aprilia,rsv4 r aprc,2012,Sport,3.7,999.6,180.0,V4,17.0,184.0,845.0
988,aprilia,rsv4 r aprc,2013,Sport,3.5,999.6,180.0,V4,17.0,184.0,845.0
989,aprilia,rsv4 r aprc abs,2014,Sport,3.4,999.6,184.0,V4,17.0,186.0,845.0
990,aprilia,rsv4 r fw,2016,Sport,3.6,999.6,230.0,V4,17.0,Unknown,840.0
991,aprilia,rsv4 rf,2015,Sport,3.4,999.6,201.0,V4,18.5,180.0,845.0
992,aprilia,rsv4 rf,2016,Sport,3.6,999.6,201.0,V4,18.5,180.0,845.0
993,aprilia,rsv4 rf,2017,Sport,3.3,999.6,201.0,V4,18.5,180.0,845.0
994,aprilia,rsv4 rf,2018,Sport,3.6,999.6,201.0,V4,18.5,180.0,845.0
995,aprilia,rsv4 rf,2019,Sport,Unknown,999.6,201.0,V4,18.5,180.0,840.0
996,aprilia,rsv4 rf,2020,Sport,3.2,999.6,201.0,V4,18.5,180.0,840.0
997,aprilia,rsv4 rr,2015,Sport,Unknown,999.6,201.0,V4,18.5,180.0,845.0
998,aprilia,rsv4 rr,2016,Sport,3.7,999.6,201.0,V4,18.5,180.0,845.0
999,aprilia,rsv4 rr,2017,Sport,3.4,999.6,201.0,V4,18.5,180.0,845.0
1000,aprilia,rsv4 rr,2018,Sport,2.8,999.6,201.0,V4,18.5,180.0,845.0
1001,aprilia,rsv4 rr,2019,Sport,3.4,999.6,201.0,V4,18.5,180.0,840.0
1002,aprilia,rsv4 rr,2020,Sport,Unknown,999.6,201.0,V4,18.5,180.0,840.0
1003,aprilia,rsv4 rr 1000,2021,Sport,Unknown,999.6,201.0,V4,18.5,180.0,840.0
1010,aprilia,rx 125,2010,Enduro / offroad,2.5,124.8,21.5,Single cylinder,Unknown,116.0,830.0
1011,aprilia,rx 125,2011,Enduro / offroad,2.7,124.8,21.5,Single cylinder,10.0,116.0,830.0
1012,aprilia,rx 125,2013,Enduro / offroad,Unknown,124.0,21.5,Single cylinder,10.0,116.0,830.0
1013,aprilia,rx 125,2018,Enduro / offroad,3.4,124.8,15.0,Single cylinder,7.5,Unknown,905.0
1014,aprilia,rx 125,2019,Enduro / offroad,Unknown,124.2,15.0,Single cylinder,7.5,Unknown,905.0
1015,aprilia,rx 125,2020,Enduro / offroad,Unknown,124.2,15.0,Single cylinder,7.5,Unknown,905.0
1016,aprilia,rx 125,2021,Enduro / offroad,Unknown,124.2,15.0,Single cylinder,7.5,124.0,905.0
1017,aprilia,rx 125,2022,Enduro / offroad,Unknown,124.2,15.0,Single cylinder,7.0,124.0,905.0
1030,aprilia,rx 50,2010,Enduro / offroad,3.5,49.9,Unknown,Single cylinder,7.0,Unknown,830.0
1031,aprilia,rx 50,2011,Enduro / offroad,3.1,49.9,Unknown,Single cylinder,7.0,Unknown,830.0
1032,aprilia,rx 50,2012,Enduro / offroad,3.6,49.9,Unknown,Single cylinder,7.0,Unknown,830.0
1033,aprilia,rx 50,2013,Enduro / offroad,3.8,49.9,Unknown,Single cylinder,7.0,Unknown,880.0
1034,aprilia,rx 50,2015,Enduro / offroad,4.0,49.9,Unknown,Single cylinder,7.0,Unknown,880.0
1035,aprilia,rx 50,2020,Enduro / offroad,Unknown,50.0,Unknown,Single cylinder,7.0,Unknown,880.0
1036,aprilia,rx 50,2021,Enduro / offroad,Unknown,50.0,Unknown,Single cylinder,7.0,Unknown,860.0
1037,aprilia,rx 50,2022,Enduro / offroad,Unknown,50.0,Unknown,Single cylinder,14.5,Unknown,860.0
1038,aprilia,rx 50 factory,2018,Enduro / offroad,3.3,49.9,Unknown,Single cylinder,7.0,Unknown,880.0
1039,aprilia,rx 50 factory,2019,Enduro / offroad,Unknown,50.0,Unknown,Single cylinder,7.0,Unknown,880.0
1040,aprilia,rx 50 factory,2021,Enduro / offroad,Unknown,50.0,Unknown,Single cylinder,7.0,Unknown,880.0
1041,aprilia,rx 50 factory,2022,Enduro / offroad,Unknown,50.0,Unknown,Single cylinder,7.0,Unknown,880.0
1047,aprilia,rxv 4.5,2010,Enduro / offroad,3.2,452.0,Unknown,V2,7.8,Unknown,918.0
1048,aprilia,rxv 4.5,2011,Enduro / offroad,2.8,452.0,Unknown,V2,7.8,Unknown,918.0
1049,aprilia,rxv 4.5,2012,Enduro / offroad,4.0,452.0,Unknown,V2,7.8,Unknown,918.0
1050,aprilia,rxv 4.5,2013,Enduro / offroad,Unknown,452.0,Unknown,V2,7.8,Unknown,918.0
1053,aprilia,rxv 5.5,2010,Super motard,Unknown,550.0,Unknown,V2,7.8,Unknown,918.0
1054,aprilia,rxv 5.5,2011,Super motard,Unknown,550.0,Unknown,V2,7.8,Unknown,918.0
1055,aprilia,rxv 5.5,2012,Super motard,Unknown,550.0,Unknown,V2,7.8,Unknown,918.0
1056,aprilia,rxv 5.5,2013,Super motard,Unknown,550.0,Unknown,V2,7.8,Unknown,918.0
1062,aprilia,scarabeo 100,2012,Scooter,Unknown,96.2,Unknown,Single cylinder,8.0,Unknown,Unknown
1063,aprilia,scarabeo 100,2013,Scooter,Unknown,96.2,Unknown,Single cylinder,8.0,88.0,Unknown
1065,aprilia,scarabeo 100 4t,2010,Scooter,Unknown,96.2,Unknown,Single cylinder,8.0,Unknown,Unknown
1066,aprilia,scarabeo 100 4t,2011,Scooter,Unknown,96.2,Unknown,Single cylinder,8.0,Unknown,Unknown
1067,aprilia,scarabeo 100 4t,2015,Scooter,3.1,96.2,Unknown,Single cylinder,8.0,88.0,Unknown
1069,aprilia,scarabeo 100 net,2012,Scooter,Unknown,96.2,Unknown,Single cylinder,8.0,Unknown,Unknown
1076,aprilia,scarabeo 125ie,2010,Scooter,3.2,124.0,15.0,Single cylinder,9.5,154.0,Unknown
1077,aprilia,scarabeo 125ie,2011,Scooter,3.4,124.0,19.7,Single cylinder,8.5,154.0,810.0
1078,aprilia,scarabeo 125ie,2012,Scooter,Unknown,124.0,19.7,Single cylinder,8.5,154.0,810.0
1079,aprilia,scarabeo 125ie,2013,Scooter,Unknown,124.0,19.7,Single cylinder,8.5,154.0,810.0
1080,aprilia,scarabeo 125ie,2015,Scooter,Unknown,124.0,19.7,Single cylinder,8.5,154.0,810.0
1083,aprilia,scarabeo 200,2010,Scooter,3.5,180.8,15.0,Single cylinder,8.0,Unknown,810.0
1084,aprilia,scarabeo 200ie,2010,Scooter,2.9,180.0,19.0,Single cylinder,8.0,154.0,810.0
1085,aprilia,scarabeo 200ie,2011,Scooter,3.3,180.0,19.0,Single cylinder,8.0,154.0,810.0
1086,aprilia,scarabeo 200ie,2012,Scooter,3.3,180.0,19.0,Single cylinder,8.0,154.0,810.0
1087,aprilia,scarabeo 200ie,2013,Scooter,2.9,181.0,19.0,Single cylinder,8.0,154.0,810.0
1088,aprilia,scarabeo 200ie,2015,Scooter,3.4,181.0,19.0,Single cylinder,8.0,154.0,810.0
1094,aprilia,scarabeo 250,2010,Scooter,3.3,244.0,Unknown,Single cylinder,10.0,169.0,785.0
1096,aprilia,scarabeo 300 special,2010,Scooter,3.8,278.3,16.4,Single cylinder,10.0,Unknown,785.0
1097,aprilia,scarabeo 300 special,2011,Scooter,3.9,278.3,16.4,Single cylinder,10.0,Unknown,785.0
1098,aprilia,scarabeo 300s,2012,Scooter,2.8,278.3,16.4,Single cylinder,10.0,Unknown,785.0
1099,aprilia,scarabeo 300s,2013,Scooter,3.5,278.3,16.4,Single cylinder,10.0,Unknown,785.0
1102,aprilia,scarabeo 400,2010,Scooter,Unknown,399.0,Unknown,Single cylinder,13.5,169.0,785.0
1104,aprilia,scarabeo 50 2t,2015,Scooter,Unknown,49.4,Unknown,Single cylinder,7.5,Unknown,775.0
1106,aprilia,scarabeo 50 4t,2010,Scooter,Unknown,49.4,Unknown,Single cylinder,8.0,Unknown,Unknown
1107,aprilia,scarabeo 50 4t 4v,2010,Scooter,3.2,49.4,Unknown,Single cylinder,8.0,Unknown,Unknown
1108,aprilia,scarabeo 50 4t 4v,2011,Scooter,2.9,49.4,Unknown,Single cylinder,8.0,Unknown,Unknown
1109,aprilia,scarabeo 50 4t 4v,2012,Scooter,Unknown,49.4,Unknown,Single cylinder,8.0,Unknown,775.0
1110,aprilia,scarabeo 50 4t 4v,2013,Scooter,2.9,49.4,Unknown,Single cylinder,8.0,Unknown,775.0
